Код	Артикул	Наименование	Полное наименование	Цена роз.	Цена сайт
Ноутбуки					
83122	DH-XVR1B08-I/T	Гибридный видеорегистратор Dahua DH-XVR1B08-I/T	Гибридный видеорегистратор, Dahua, DH-XVR1B08-I/T, 8 каналов, Аналог, HDCVI, TVI, AHD, IP, Квадруплекс, Разрешение записи: 4K, 6Мп, 5Мп, 4Мп, 3Мп, 4M-N, 1080P, 720P, 960H, D1, CIF, Выходы видео: 1 HDMI, 1 VGA, Хранение информации: 1 SATA до 6Тб, Поддержка мобильных платформ: IOS, Android и пр	36850.0	35007.5
44152	DH-XVR5108HS-I3	Гибридный видеорегистратор Dahua DH-XVR5108HS-I3	"Гибридный видеорегистратор, Dahua, DH-XVR5108HS-I3, Подключение IP-видеокамеры	8+4 канала с разрешением до 6Мп на каждом канале, Wi-Fi, 3G/4G, Внутренний жесткий диск	1 порт SATA, до 10 ТБ"	90660.0	86127.0
44603	DH-XVR5108HS-4KL-I3	Гибридный видеорегистратор Dahua DH-XVR5108HS-4KL-I3	Гибридный видеорегистратор, Dahua, DH-XVR5108HS-4KL-I3, 8-канальный, пента-брид, 5-мегапиксельный компактный 1U 1HDD, WizSense	151490.0	143915.5
16 канальные HD видеорегистраторы					0.0
63384	DH-XVR1B16-I	Гибридный видеорегистратор Dahua DH-XVR1B16-I	Гибридный видеорегистратор, Dahua, DH-XVR1B16-I, 16 каналов, HDCVI, TVI, AHD, CVBS, IP, Квадруплекс, Разрешение записи: 1080N. 720p. 960H. D1. HD1. BCIF. CIF. QCIF, Выходы видео: 1 разъем HDMI, 1 разъем VGA, 16 BNC, 1 SATA до 6Tb, DC 12V/2A	75710.0	71924.5
83123	DH-XVR1B16-I/T	Гибридный видеорегистратор Dahua DH-XVR1B16-I/T	Гибридный видеорегистратор, Dahua, DH-XVR1B16-I/T, 16 каналов, HDCVI, TVI, AHD, CVBS, IP, Квадруплекс, Разрешение записи: 1080N. 720p. 960H. D1. HD1. BCIF. CIF. QCIF, Выходы видео: 1 разъем HDMI, 1 разъем VGA, 16 BNC, 1 SATA до 6Tb, DC 12V/2A	75710.0	71924.5
44784	DH-XVR1B16H-I	Гибридный видеорегистратор Dahua DH-XVR1B16H-I	Гибридный видеорегистратор, Dahua, DH-XVR1B16H-I, 16 каналов, Аналог, HDCVI, TVI, AHD, IP, Квадруплекс, Разрешение записи: 4K, 6Мп, 5Мп, 4Мп, 3Мп, 4M-N, 1080P, 720P, 960H, D1, CIF, Выходы видео: 1 HDMI, 1 VGA, Хранение информации: 1 SATA до 6Тб, Поддержка мобильных платформ: IOS, Android и пр	112140.0	106533.0
83125	DH-XVR1B16H-I/T	Гибридный видеорегистратор Dahua DH-XVR1B16H-I/T	Гибридный видеорегистратор, Dahua, DH-XVR1B16H-I/T, 16 каналов, Аналог, HDCVI, TVI, AHD, IP, Квадруплекс, Разрешение записи: 4K, 6Мп, 5Мп, 4Мп, 3Мп, 4M-N, 1080P, 720P, 960H, D1, CIF, Выходы видео: 1 HDMI, 1 VGA, Хранение информации: 1 SATA до 6Тб, Поддержка мобильных платформ: IOS, Android и пр	112140.0	106533.0
37479	DH-XVR4216AN-I	Гибридный видеорегистратор Dahua DH-XVR4216AN-I	Гибридный видеорегистратор, Dahua, DH-XVR4216AN-I, 16 каналов, HDCVI, TVI, AHD,TVI, CVBS, IP, Квадруплекс, Разрешение записи: 1080N. 720p. 960H. D1. CIF, Выходы видео: 1 разъем HDMI, 1 разъем VGA, 2 SATA до 10Tb, DC 12V/4A	137120.0	130264.0
69883	DH-XVR5116HS-5M-I3	Гибридный видеорегистратор Dahua DH-XVR5116HS-5M-I3	Гибридный видеорегистратор, Dahua, DH-XVR5116HS-5M-I3, 16-канальный, 5 Мп, компактный 1U,1HDD, WizSense	163730.0	155543.5
44153	DH-XVR5116HS-I3	Гибридный видеорегистратор Dahua DH-XVR5116HS-I3	Гибридный видеорегистратор, Dahua, DH-XVR5116HS-I3, 16 каналов, HDCVI, TVI, AHD, CVBS, IP, Квадруплекс, Разрешение записи: 5M-N, 4M-N, 1080P, 1080N, 720P, 960H, D1, CIF, Выходы видео: 1 разъем HDMI, 1 разъем VGA, 1 SATA до 10Tb, DC 12V/2A	149060.0	141607.0
44604	DH-XVR5116H-4KL-I3	Гибридный видеорегистратор Dahua DH-XVR5116H-4KL-I3	Гибридный видеорегистратор, Dahua, DH-XVR5116H-4KL-I3, 16-канальный пента-брид 4K Value/5MP Mini 1U 1HDD Цифровой видеомагнитофон WizSense	273410.0	259739.5
50824	DH-XVR5216AN-I3	Гибридный видеорегистратор Dahua DH-XVR5216AN-I3	Гибридный видеорегистратор, Dahua, DH-XVR5216AN-I3, 16 каналов, 2 порта SATA до 16 ТБ	193500.0	183825.0
32 канальные HD видеорегистраторы					0.0
47349	DH-XVR4232AN-I	Гибридный видеорегистратор Dahua DH-XVR4232AN-I	Гибридный видеорегистратор, Dahua, DH-XVR4232AN-I, 32 канала Penta-brid 1080N/720P 1U 2HDD WizSense	195440.0	185668.0
44154	DH-XVR5232AN-I3	Гибридный видеорегистратор Dahua DH-XVR5232AN-I3	Гибридный видеорегистратор, Dahua, DH-XVR5232AN-I3, 32 канала, HDCVI, TVI, AHD, CVBS, IP, Квадруплекс, Разрешение записи: 1080N, 720P, 960H, D1, CIF, Выходы видео: 1 разъем HDMI, 1 разъем VGA	326180.0	309871.0
63735	DH-XVR5232AN-4KL-I3	Гибридный видеорегистратор Dahua DH-XVR5232AN-4KL-I3	Гибридный видеорегистратор, Dahua, DH-XVR5232AN-4KL-I3, 32 канала, HDCVI, TVI, AHD, CVBS, IP, Квадруплекс, Разрешение записи: 4K, 960H, D1, CIF, Выходы видео: 1 разъем HDMI, 1 разъем VGA	613740.0	583053.0
GSM сигнализаторы					0.0
20332	C V-care (Премиум)	Беспроводной комплект системы безопасности Patrol Hawk C V-care (Премиум)	Беспроводной комплект системы безопасности, Patrol Hawk, C V-care (Премиум), Wi-Fi, GSM, 1x цент. панель, 1x дат. движения, 1x дат. размыкания, 2x пульт управления, 1x IP камера, 1x кнопка вызова, 1x дат. дыма, 1x дат. газа, 1x дат. воды, IOS и Andro	30000.0	28500.0
20331	B V-care (Эксперт)	Беспроводной комплект системы безопасности Patrol Hawk B V-care (Эксперт)	Беспроводной комплект системы безопасности, Patrol Hawk, B V-care (Эксперт), Wi-Fi, GSM, 1x панель сигнализации, 1x датчик движения, 1x датчик размыкания, 2x пульт управления, 1x IP камера, 1x кнопка вызова, IOS и Android	35000.0	33250.0
20330	A V-care (Стандарт)	Беспроводной комплект системы безопасности Patrol Hawk A V-care (Стандарт)	Беспроводной комплект системы безопасности, Patrol Hawk, A V-care (Стандарт), Wi-Fi, GSM, 1x панель сигнализации, 1x датчик движения, 1x датчик размыкания, 2x пульт управления, 1x кнопка вызова, 1x датчик температуры и влажности, IOS и Android	25000.0	23750.0
Брелки радиоканальные					0.0
50554	ZE1	Тревожная кнопка Imou ZE1	Тревожная кнопка, Imou, ZE1, беспроводной, ZigBee	5900.0	5605.0
Приемно-контрольные приборы					0.0
12699	Гранит-5	ПКП Сибирский Арсенал Гранит-5	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-5, 5 шлейфов, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	71058.0	67505.09999999999
12697	Гранит-3	ПКП Сибирский Арсенал Гранит-3	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-3, 3 шлейфа, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	66925.0	63578.75
12702	Гранит-24	ПКП Сибирский Арсенал Гранит-24	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-24, 24 шлейфа, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	93737.0	89050.15
12701	Гранит-16	ПКП Сибирский Арсенал Гранит-16	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-16, 16 шлейфов, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	88896.0	84451.2
89214	Гранит-5А GSM	ПКП Сибирский Арсенал Гранит-5А GSM	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-5А GSM, 5 шлейфов, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	116811.0	110970.45
12705	Гранит-3А GSM	ПКП Сибирский Арсенал Гранит-3А GSM	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-3А GSM, 3 шлейфа, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	105601.0	100320.95
12709	Кварц вариант 1	ПКП Сибирский Арсенал Кварц вариант 1	Приемно-контрольный охранно-пожарный прибор, Сибирский арсенал, Кварц вариант 1, 1 шлейф, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	31593.0	30013.35
12700	Гранит-8	ПКП Сибирский Арсенал Гранит-8	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-8, 8 шлейфов, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	76013.0	72212.34999999999
89216	Кварц	ПКП Сибирский Арсенал Кварц	Приемно-контрольный охранно-пожарный прибор, Сибирский арсенал, Кварц, 1 шлейф, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	32755.0	31117.25
68655	DHI-HY-C102-4	Прибор приемно-контрольный пожарный Dahua DHI-HY-C102-4 (24 В)	Прибор приемно-контрольный пожарный, Dahua, DHI-HY-C102-4 (24 В), 4 ШС: до 32 устройства в одном шлейфе, Интерфейсы: RS-485, RS-232, USB, RJ45, ППКП может интегрироваться с другими системам и программному обеспечению верхнего уровня.	84627.0	80395.65
89235	Гранит-6 Эк.	ПКП Сибирский Арсенал Гранит-6 Эк.	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-6 Эк., 6 шлейфов, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	63744.0	60556.799999999996
89233	Гранит-3 Эк.	ПКП Сибирский Арсенал Гранит-3 Эк.	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-3 Эк., 3 шлейфа, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	58955.0	56007.25
67860	DHI-HY-1022	Прибор приемно-контрольный и управления пожарный адресный Dahua DHI-HY-1022 (24 В)	Прибор приемно-контрольный и управления пожарный адресный, Dahua, DHI-HY-1022 (24 В), Двухпроводная и бесполярная: системная петлевая линия использует технологию питания устройств шлейфа без внешнего источника питания, Сильная защита от помех, Удобная проводка, Простота конструкции и установки.	476586.0	452756.69999999995
68605	DHI-HY-1025	Прибор приемно-контрольный и управления пожарный адресный Dahua DHI-HY-1025 (24 В)	Прибор приемно-контрольный и управления пожарный адресный, Dahua, DHI-HY-1025 (24 В), Двухпроводная и бесполярная: системная петлевая линия использует технологию питания устройств шлейфа без внешнего источника питания, Сильная защита от помех, Удобная проводка, Простота конструкции и установки.	681862.0	647768.9
67850	DHI-HY-1400	Модуль контроля адресный Dahua DHI-HY-1400 (24 В)	Модуль контроля адресный, Dahua, DHI-HY-1400 (24 В), Удобная проводка: двухпроводная, Бесполярная, Сверхнизкое энергопотребление: сверхнизкий ток мониторинга и рабочий ток	10458.0	9935.1
67849	DHI-HY-1410	Модуль контроля и управления адресный Dahua DHI-HY-1410 (24 В)	Модуль контроля и управления адресный, Dahua, DHI-HY-1410 (24 В), Удобная проводка: двухпроводная, Бесполярная, Сверхнизкое энергопотребление: сверхнизкий ток мониторинга и аварийный ток	12550.0	11922.5
68614	DHI-HY-1410E	Модуль контроля и управления адресный Dahua DHI-HY-1410E (24 В)	Модуль контроля и управления адресный, Dahua, DHI-HY-1410E (24 В), Удобная проводка: двухпроводная, Бесполярная, Сверхнизкое энергопотребление: сверхнизкий ток мониторинга и рабочий ток	12549.0	11921.55
67848	DHI-HY-1431	Изолятор короткого замыкания адресный Dahua DHI-HY-1431	Изолятор короткого замыкания адресный, Dahua, DHI-HY-1431, Адресный изоляторный модуль, Рабочее напряжение 24В, Двух проводное бесполярное подключение, Дальность подключения 1500м, Ток короткого замыкания 450mA	8367.0	7948.65
68094	DHI-HY-1450	Модуль кольцевого шлейфа Dahua DHI-HY-1450 (24 В)	Модуль кольцевого шлейфа, Dahua, DHI-HY-1450 (24 В), Модуль кольцевого шлейфа, Для организации кольцевой топологии связи адресных устройств, Рабочее напряжение 24В, Двух проводное бесполярное подключение, Дальность подключения 1500м,	10458.0	9935.1
89236	Гранит-9 Эк.	ПКП Сибирский Арсенал Гранит-9 Эк.	Прибор приемно-контрольный и управления охранно-пожарный, Сибирский арсенал, Гранит-9 Эк., 9 шлейфов, Четыре типа шлейфов: охранные, пожарные, технологические, неиспользуемые	69548.0	66070.59999999999
69677	DHI-HY-1420	Модуль контроля и управления адресный Dahua DHI-HY-1420 (24 В)	Модуль контроля и управления адресный, Dahua, DHI-HY-1420 (24 В), Удобная проводка: двухпроводная, Бесполярная, Сверхнизкое энергопотребление: сверхнизкий ток мониторинга и рабочий ток	8000.0	7600.0
